"Date","DV","VV","TN","TM","HR","PP","RAD_MEA","SUNSHINE","Nombre_Base"
2002-10-24,3,2.9,17.87,21.8,83,5.7,11.8,11.8327777777778,"metdata_Santamaria"
2002-11-24,3,6.1,19.31,22.1,75,0.1,10.5,11.6144444444444,"metdata_Santamaria"
2002-12-24,3,3.1,18.74,23.7,72,0,21.5,11.54,"metdata_Santamaria"
2003-01-24,3,8.3,18.98,22.3,60,0,22.7,11.6511111111111,"metdata_Santamaria"
2003-02-24,3,4.3,19.84,25.3,57,0,25.6,11.8908333333333,"metdata_Santamaria"
2003-03-24,6,NA,17.06,23.2,69,0.5,NA,12.1466666666667,"metdata_Santamaria"
2003-04-24,2,2.5,17.84,22.3,82,47.9,20.7,12.4236111111111,"metdata_Santamaria"
2003-05-24,2,2.9,16.94,22.4,82,7.4,22.1,12.6319444444444,"metdata_Santamaria"
2003-06-24,7,2.1,19.27,21.8,87,1.5,15.1,12.7063888888889,"metdata_Santamaria"
2003-07-24,3,3.7,20.21,23.9,72,0,18.9,12.6063888888889,"metdata_Santamaria"
2003-08-24,3,3.1,17.9,21.9,80,14.3,17.6,12.3786111111111,"metdata_Santamaria"
2003-09-24,3,2.6,18.07,21.2,88,7.1,15.7,12.1013888888889,"metdata_Santamaria"
2003-10-24,3,2.5,18.34,21.5,86,21.2,8.1,11.835,"metdata_Santamaria"
2003-11-24,2,2.1,18.77,21.8,86,17,12.1,11.6158333333333,"metdata_Santamaria"
2003-12-24,3,6.1,21.17,24.2,68,0,20.1,11.5397222222222,"metdata_Santamaria"
2004-01-24,3,5.5,18,21.8,67,0,18.2,11.6494444444444,"metdata_Santamaria"
2004-02-24,3,2.9,16.77,22.9,71,0,23.4,11.8883333333333,"metdata_Santamaria"
2004-03-24,3,8.4,20.04,24.1,49,0,25.4,12.1536111111111,"metdata_Santamaria"
2004-04-24,7,2.2,19.37,23.4,71,0,18.3,12.43,"metdata_Santamaria"
2004-05-24,3,2.4,17.6,22.2,84,0.3,22,12.6355555555556,"metdata_Santamaria"
2004-06-24,3,3.4,20.83,23.9,77,0,15.3,12.7058333333333,"metdata_Santamaria"
2004-07-24,7,2.3,18.2,21.3,87,6.7,14.4,12.6022222222222,"metdata_Santamaria"
2004-08-24,7,1.9,17.43,21.6,87,3,12.6,12.3725,"metdata_Santamaria"
2004-09-24,2,3,17.53,22.4,84,0.6,20.9,12.0947222222222,"metdata_Santamaria"
2004-10-24,6,2.3,16.07,21,86,0,19.9,11.8286111111111,"metdata_Santamaria"
2004-11-24,2,2.6,16.5,21.8,81,0,17.8,11.6119444444444,"metdata_Santamaria"
2004-12-24,3,4.1,19.23,23.2,68,0,20.1,11.5402777777778,"metdata_Santamaria"
2005-01-24,3,6.6,18.3,21.1,67,0,21.6,11.6538888888889,"metdata_Santamaria"
2005-02-24,3,4.2,17.43,23.4,61,0,20.6,11.895,"metdata_Santamaria"
2005-03-24,2,2.8,18.2,22.7,79,6.6,15.8,12.1511111111111,"metdata_Santamaria"
2005-04-24,2,2.7,16.9,22.3,74,0,20.3,12.4275,"metdata_Santamaria"
2005-05-24,2,2.5,17.87,22.1,86,0.7,16.9,12.6341666666667,"metdata_Santamaria"
2005-06-24,3,2.6,17.7,21.4,87,18.2,15.4,12.7063888888889,"metdata_Santamaria"
2005-07-24,6,2.5,18.81,22.7,85,0,19.9,12.6038888888889,"metdata_Santamaria"
2005-08-24,2,2.7,17.54,20.6,88,23.2,14.4,12.3744444444444,"metdata_Santamaria"
2005-09-24,6,2.3,18.9,20.6,94,31.3,11.7,12.0972222222222,"metdata_Santamaria"
2005-10-24,6,2.4,18.56,21.6,88,37.1,21,11.8308333333333,"metdata_Santamaria"
2005-11-24,3,4.3,17.74,21.3,72,0,17.7,11.6133333333333,"metdata_Santamaria"
2005-12-24,6,3.5,16.73,21.6,76,0,16.7,11.54,"metdata_Santamaria"
2006-01-24,3,6.3,20.37,23.8,65,0,20,11.6522222222222,"metdata_Santamaria"
2006-02-24,3,7.8,20.21,22.3,66,0,11.3,11.8925,"metdata_Santamaria"
2006-03-24,3,4.7,18.07,23.2,62,0,17.2,12.1486111111111,"metdata_Santamaria"
2006-04-24,3,5.3,20.61,24.2,63,0,19.5,12.4255555555556,"metdata_Santamaria"
2006-05-24,6,2.1,19.67,22.2,89,0,14.7,12.6330555555556,"metdata_Santamaria"
2006-06-24,3,2.9,19.5,22.4,86,7.9,17.7,12.7063888888889,"metdata_Santamaria"
2006-07-24,3,3.9,20.01,22.6,78,7.9,16.4,12.6052777777778,"metdata_Santamaria"
2006-08-24,7,2.8,20.78,21.5,85,13.4,7.4,12.3766666666667,"metdata_Santamaria"
2006-09-24,3,4,19.7,23.5,72,1.5,23.1,12.0994444444444,"metdata_Santamaria"
2006-10-24,3,3,17.77,23,79,0,17.9,11.8330555555556,"metdata_Santamaria"
2006-11-24,3,4.6,15.8,21.1,69,0,21.3,11.6144444444444,"metdata_Santamaria"
2006-12-24,2,3.1,18.84,23.1,76,0,15.6,11.54,"metdata_Santamaria"
2007-01-24,3,6,19.88,23.7,61,0,22.2,11.6508333333333,"metdata_Santamaria"
2007-02-24,3,5.9,17.47,22.8,56,0,23.9,11.8902777777778,"metdata_Santamaria"
2007-03-24,3,5.3,19.08,23.9,60,0,24.4,12.1463888888889,"metdata_Santamaria"
2007-04-24,3,3.7,19.98,23.9,68,1.3,22.4,12.4233333333333,"metdata_Santamaria"
2007-05-24,6,2,19.84,21.2,92,41.4,12.5,12.6316666666667,"metdata_Santamaria"
2007-06-24,2,2.7,19.41,22.8,81,0.4,14,12.7066666666667,"metdata_Santamaria"
2007-07-24,3,2.7,16.67,21.2,83,0,17,12.6066666666667,"metdata_Santamaria"
2007-08-24,3,2.8,17.68,22.9,80,0.2,21.9,12.3791666666667,"metdata_Santamaria"
2007-09-24,3,2.6,18.04,21.7,83,5.8,12.5,12.1019444444444,"metdata_Santamaria"
2007-10-24,6,2.1,18.44,21.5,84,0.6,17.3,11.8352777777778,"metdata_Santamaria"
2007-11-24,3,4.5,19.17,23.2,68,0,18.5,11.6158333333333,"metdata_Santamaria"
2007-12-24,3,6.7,19.18,21.7,67,0,12.8,11.5397222222222,"metdata_Santamaria"
2008-01-24,3,7.2,19.91,22.8,62,0,20.2,11.6491666666667,"metdata_Santamaria"
2008-02-24,3,5.9,17.74,21.9,61,0,18.3,11.8877777777778,"metdata_Santamaria"
2008-03-24,3,5.3,18.85,23.3,58,0,23.6,12.1530555555556,"metdata_Santamaria"
2008-04-24,3,4,17.78,23.6,62,0,25.5,12.4294444444444,"metdata_Santamaria"
2008-05-24,3,2.4,17.41,20.8,88,29.8,13.8,12.6355555555556,"metdata_Santamaria"
2008-07-24,3,4.6,18.81,22.6,74,0.5,13.5,12.6025,"metdata_Santamaria"
2008-08-24,6,3.3,17.59,21.8,80,4.3,22.9,12.3727777777778,"metdata_Santamaria"
2008-09-24,6,2.1,17.98,22.1,86,0,16.9,12.095,"metdata_Santamaria"
2008-10-24,3,2.2,18.11,21.4,88,0,9.4,11.8288888888889,"metdata_Santamaria"
2008-11-24,3,2.4,20.92,23,76,1.5,10.8,11.6122222222222,"metdata_Santamaria"
2008-12-24,3,6.1,19.42,22.9,60,0,16.1,11.5402777777778,"metdata_Santamaria"
2009-01-24,3,6.1,18.72,22.7,61,0.4,21.6,11.6536111111111,"metdata_Santamaria"
2009-02-24,3,8.2,18.84,23,53,0,24.1,11.8947222222222,"metdata_Santamaria"
2009-03-24,3,5.9,18.25,23.3,52,0,23.1,12.1508333333333,"metdata_Santamaria"
2009-04-24,3,7.2,21.48,23.9,56,0,13.1,12.4272222222222,"metdata_Santamaria"
2009-05-24,2,2.2,19.15,22.9,85,0.5,14.2,12.6341666666667,"metdata_Santamaria"
2009-06-24,6,2.4,18.98,21.5,88,10.7,14,12.7061111111111,"metdata_Santamaria"
2009-07-24,3,2.9,20.25,23.5,77,0.8,12.1,12.6038888888889,"metdata_Santamaria"
2009-08-24,3,3.6,18.12,23.4,69,0.3,20.5,12.375,"metdata_Santamaria"
2009-09-24,6,1.9,19.32,21.8,89,9.2,11.8,12.0975,"metdata_Santamaria"
2009-10-24,6,2.3,18.62,21.2,91,4.5,12.8,11.8311111111111,"metdata_Santamaria"
2009-11-24,3,3.1,20.01,22.5,85,0.5,11.8,11.6133333333333,"metdata_Santamaria"
2009-12-24,6,2.7,16.75,22.2,83,0,19,11.54,"metdata_Santamaria"
2010-01-24,3,2.3,17.42,21.9,80,24,14.9,11.6519444444444,"metdata_Santamaria"
2010-02-24,6,2.3,20.55,24.1,79,0,14.9,11.8922222222222,"metdata_Santamaria"
2010-03-24,3,5.6,18.38,24.1,57,0,25.7,12.1483333333333,"metdata_Santamaria"
2010-04-24,3,3.3,21.92,24.9,76,1.7,18.2,12.4252777777778,"metdata_Santamaria"
2010-05-24,6,2.4,19.95,21.8,93,34.9,13.8,12.6330555555556,"metdata_Santamaria"
2010-06-24,6,2.7,19.12,23.4,88,1.3,20.8,12.7063888888889,"metdata_Santamaria"
2010-08-24,6,2,18.37,21.2,92,32.5,13,12.3772222222222,"metdata_Santamaria"
2010-09-24,7,2.2,18.97,20.4,97,3.9,8.9,12.0997222222222,"metdata_Santamaria"
2010-10-24,6,2,18.67,21.1,93,26,16.3,11.8333333333333,"metdata_Santamaria"
2010-11-24,3,3.5,19.08,21.6,82,0,16.3,11.6147222222222,"metdata_Santamaria"
2010-12-24,3,2.9,15.59,20.1,77,0,11.9,11.5397222222222,"metdata_Santamaria"
2011-01-24,3,4.5,15.82,22.2,55,0,19.2,11.6505555555556,"metdata_Santamaria"
2011-02-24,3,3.3,17.26,22.5,62,0,20,11.89,"metdata_Santamaria"
2011-03-24,3,4.4,17.98,23.3,57,0,19.4,12.1458333333333,"metdata_Santamaria"
2011-04-24,3,3.1,18.69,23.3,64,0.1,16.4,12.4230555555556,"metdata_Santamaria"
2011-05-24,6,2.5,18.56,22.1,89,1.8,15.9,12.6316666666667,"metdata_Santamaria"
2011-06-24,6,2,19.54,21.3,93,2.2,11.2,12.7066666666667,"metdata_Santamaria"
2011-07-24,4,4.9,19.31,24.3,61,0,18.9,12.6069444444444,"metdata_Santamaria"
2011-08-24,7,2,18.18,21.3,92,1.7,11.3,12.3794444444444,"metdata_Santamaria"
2011-09-24,4,2.9,19.06,22.6,85,0.4,17.3,12.1022222222222,"metdata_Santamaria"
2011-10-24,7,1.8,17.67,20.5,94,0.1,11.4,11.8355555555556,"metdata_Santamaria"
2011-11-24,4,2.9,19.18,21.3,84,4,9,11.6161111111111,"metdata_Santamaria"
2011-12-24,4,5.4,19.25,22.9,65,0,16.2,11.5397222222222,"metdata_Santamaria"
2012-01-24,4,4.7,17.71,22.3,63,0,21.6,11.6488888888889,"metdata_Santamaria"
2012-02-24,4,4.9,15.74,22.9,55,0,25,11.8875,"metdata_Santamaria"
2012-03-24,4,4.5,19.36,23.1,59,0,0,12.1527777777778,"metdata_Santamaria"
2012-05-24,7,1.3,NA,22,88,0.1,5,12.6352777777778,"metdata_Santamaria"
2012-06-24,3,2.7,18.48,23.4,81,0.3,18.5,12.7063888888889,"metdata_Santamaria"
2012-07-24,4,4,20.24,22.3,79,12.5,11.2,12.6027777777778,"metdata_Santamaria"
2012-08-24,7,2.8,16.56,22.1,88,0.4,25.4,12.3733333333333,"metdata_Santamaria"
2012-09-24,2,2.7,17.34,21.8,83,0.5,14.3,12.0955555555556,"metdata_Santamaria"
2012-11-24,4,5.8,16.54,19.9,68,0,20.7,11.6122222222222,"metdata_Santamaria"
2012-12-24,4,5.7,19.16,23.3,66,0,21.5,11.5402777777778,"metdata_Santamaria"
2013-01-24,4,6.6,19.6,23.4,55,0,23.2,11.6533333333333,"metdata_Santamaria"
2013-02-24,4,4.6,18.32,23.8,64,0,20.1,11.8941666666667,"metdata_Santamaria"
2013-03-24,7,2.9,17.35,23.8,73,0,25.7,12.1505555555556,"metdata_Santamaria"
2013-04-24,4,4.8,NA,24.1,57,0,26.7,12.4269444444444,"metdata_Santamaria"
2013-05-24,3,2.2,18.25,21.8,88,13.5,15.4,12.6338888888889,"metdata_Santamaria"
2013-06-24,3,2.9,19.06,22.6,76,6.4,13.3,12.7063888888889,"metdata_Santamaria"
2013-07-24,4,3.6,18.89,23.7,71,0,18,12.6041666666667,"metdata_Santamaria"
2013-08-24,7,2.6,18.73,21.1,88,22.2,17.6,12.3752777777778,"metdata_Santamaria"
2013-09-24,7,2.4,19.63,23.8,84,4.2,20.6,12.0977777777778,"metdata_Santamaria"
2013-10-24,7,1.3,17.39,21.2,92,1.3,12.2,11.8316666666667,"metdata_Santamaria"
2013-11-24,4,3.5,18.93,22.7,73,0.2,18.6,11.6136111111111,"metdata_Santamaria"
2013-12-24,4,6.7,17.66,22.4,56,0,22.9,11.54,"metdata_Santamaria"
2014-01-24,4,7,17.53,21.9,56,0,24,11.6516666666667,"metdata_Santamaria"
2014-02-24,4,5.7,18.47,23.3,55,0,26,11.8919444444444,"metdata_Santamaria"
2014-03-24,4,5.3,19.67,23.6,59,0,22.7,12.1477777777778,"metdata_Santamaria"
2014-04-24,4,3.5,20.9,24.6,65,1,22.2,12.425,"metdata_Santamaria"
2014-05-24,2,2.8,19.06,22.6,74,5.5,14.6,12.6325,"metdata_Santamaria"
2014-06-24,4,4.8,18.8,23.1,66,0.1,16.7,12.7063888888889,"metdata_Santamaria"
2014-07-24,3,5.7,22.08,25,61,0,24.8,12.6058333333333,"metdata_Santamaria"
2014-08-24,3,2.8,18.1,21.7,65,22.4,20.9,12.3775,"metdata_Santamaria"
2014-09-24,7,2.4,17.85,20.8,89,3.4,14.6,12.1002777777778,"metdata_Santamaria"
2014-10-24,7,2.4,18.18,22.4,87,2.8,18.8,11.8336111111111,"metdata_Santamaria"
2014-11-24,7,2.7,16.13,21.5,87,1,20.3,11.615,"metdata_Santamaria"
2014-12-24,4,3.2,18.13,23,71,0,17.2,11.5397222222222,"metdata_Santamaria"
2015-01-24,3,5.3,17.4,22.1,61,0,23.5,11.6502777777778,"metdata_Santamaria"
2015-02-24,4,5.9,18.37,22.4,55,0,25.5,11.8897222222222,"metdata_Santamaria"
2015-03-24,4,4.4,18.87,23.6,53,0,25.7,12.1455555555556,"metdata_Santamaria"
2015-04-24,4,4.7,15.8,23.2,54,0,27.4,12.4225,"metdata_Santamaria"
2015-05-24,3,3.6,20.7,21.6,79,14.1,6.1,12.6313888888889,"metdata_Santamaria"
2015-06-24,3,5.8,22,25.6,60,0,26.4,12.7066666666667,"metdata_Santamaria"
2015-07-24,3,5.7,18.9,23.4,63,0.1,18.5,12.6072222222222,"metdata_Santamaria"
2015-08-24,3,4.5,18.8,22.5,63,0,18,12.3797222222222,"metdata_Santamaria"
2015-09-24,3,1.8,18.6,21.7,87,3.6,18,12.1027777777778,"metdata_Santamaria"
2015-10-24,7,1.9,19.1,21.8,90,2,14.3,11.8358333333333,"metdata_Santamaria"
2015-11-24,3,5.3,17.3,22.2,63,0,22.2,11.6163888888889,"metdata_Santamaria"
2015-12-24,4,5.5,20.9,24.3,62,0,21.7,11.5397222222222,"metdata_Santamaria"
2016-01-24,4,8.8,17.7,21.2,61,0,23.4,11.6486111111111,"metdata_Santamaria"
2016-02-24,3,3.3,16.4,23.8,56,0,24.4,11.8872222222222,"metdata_Santamaria"
2016-03-24,4,5.9,20.1,24.2,55,0,27.4,12.1522222222222,"metdata_Santamaria"
2016-04-24,7,2.7,20,23.4,77,1.1,17.2,12.4288888888889,"metdata_Santamaria"
2016-05-24,4,2.7,20.4,23.6,79,2.1,20.9,12.635,"metdata_Santamaria"
2016-06-24,3,4,19.2,23.2,71,0.2,20,12.7061111111111,"metdata_Santamaria"
2016-07-24,3,4.6,16.5,21.9,68,0.1,19.3,12.6027777777778,"metdata_Santamaria"
2016-08-24,3,4.4,18.8,22.9,70,0,25.9,12.3736111111111,"metdata_Santamaria"
2016-09-24,2,2.5,18.3,21.7,85,8.4,17.9,12.0958333333333,"metdata_Santamaria"
2016-10-24,3,3.5,18.7,22.6,76,0,24.8,11.8297222222222,"metdata_Santamaria"
2016-11-24,8,1.7,18.5,19,100,6,2.9,11.6125,"metdata_Santamaria"
2016-12-24,3,3.6,17,22.1,62,0,22.3,11.5402777777778,"metdata_Santamaria"
2017-01-24,4,4.2,13.6,20.6,58,0,23.1,11.6530555555556,"metdata_Santamaria"
2017-02-24,3,3,16.3,21.8,68,0,26.1,11.8938888888889,"metdata_Santamaria"
2017-03-24,4,6.3,17.8,21.7,57,0,25,12.15,"metdata_Santamaria"
2017-04-24,3,3.3,17.7,22.4,69,50,23,12.4266666666667,"metdata_Santamaria"
2017-05-24,7,2.8,18.3,22.5,86,0.3,14.5,12.6336111111111,"metdata_Santamaria"
2017-06-24,4,2.1,18.2,22,81,0.5,14.8,12.7061111111111,"metdata_Santamaria"
2017-07-24,3,2.7,18.7,22.4,78,0,13.1,12.6044444444444,"metdata_Santamaria"
2017-08-24,7,1.7,18,20.1,92,7.3,12.5,12.3755555555556,"metdata_Santamaria"
2017-09-24,3,1.9,18.9,20.8,92,34.8,15.7,12.0980555555556,"metdata_Santamaria"
2017-10-24,7,1.5,18.7,21.1,91,4.5,15.2,11.8319444444444,"metdata_Santamaria"
2017-11-24,3,3.5,18.4,21.6,72,0.2,14.4,11.6138888888889,"metdata_Santamaria"
2017-12-24,3,5.8,17.7,22.1,53,0,22.5,11.54,"metdata_Santamaria"
2018-01-24,3,7.1,19.3,22.4,55,0,22.4,11.6513888888889,"metdata_Santamaria"
2018-02-24,4,4.9,17.4,20.6,57,0.5,20,11.8913888888889,"metdata_Santamaria"
2018-03-24,4,6.9,18.6,21.9,57,0,23.9,12.1475,"metdata_Santamaria"
2018-04-24,4,3.8,18.8,23.3,58,0,17.6,12.4244444444444,"metdata_Santamaria"
2018-05-24,7,2.4,18,21.3,87,39.7,22.8,12.6325,"metdata_Santamaria"
2018-06-24,4,2.7,18,21.7,82,0,17.6,12.7066666666667,"metdata_Santamaria"
2018-07-24,4,4.2,18.7,22.9,71,0,23.5,12.6058333333333,"metdata_Santamaria"
2018-08-24,4,3.3,17.2,21.1,85,31.6,14.9,12.3777777777778,"metdata_Santamaria"
2018-09-24,4,2.4,17.9,21.4,81,0,14.6,12.1005555555556,"metdata_Santamaria"
2018-10-24,7,2.6,17.4,21.2,85,13.9,17.2,11.8338888888889,"metdata_Santamaria"
2018-11-24,3,3.2,16.5,21.5,75,0.7,19.3,11.615,"metdata_Santamaria"
2018-12-24,4,7.3,17.8,21.7,59,0,23.2,11.5397222222222,"metdata_Santamaria"
2019-01-24,4,4.5,17.2,22.5,62,0,22.1,11.65,"metdata_Santamaria"
2019-02-24,4,5.9,18.7,23.1,60,0,24.8,11.8891666666667,"metdata_Santamaria"
2019-03-24,4,6.1,18.7,22,57,0,27,12.1452777777778,"metdata_Santamaria"
2019-04-24,4,4,17.5,22.8,59,0,23.3,12.4222222222222,"metdata_Santamaria"
2019-05-24,8,1.4,18.8,20.9,89,4.4,11.4,12.6311111111111,"metdata_Santamaria"
2019-06-24,4,2.8,18.7,22.3,81,2.8,19.6,12.7066666666667,"metdata_Santamaria"
2019-07-24,7,2.1,16.8,20.8,82,0.1,16.4,12.6072222222222,"metdata_Santamaria"
2019-08-24,4,4,18.7,22.9,68,NA,27,12.38,"metdata_Santamaria"
2019-09-24,7,2.3,16.4,20.9,88,0,18.1,12.1027777777778,"metdata_Santamaria"
2019-10-24,3,2.2,16.6,20.3,87,8.2,15,11.8361111111111,"metdata_Santamaria"
2019-11-24,4,4,16.6,21.9,62,0,20.3,11.6163888888889,"metdata_Santamaria"
2019-12-24,4,4.5,19.3,22.6,69,0,20.9,11.5394444444444,"metdata_Santamaria"
2020-01-24,4,3.3,15.2,21.7,68,0,20.7,11.6483333333333,"metdata_Santamaria"
1998-11-25,4,3.9,18.87,21.7,79,11.2,13.5,11.6088888888889,"metdata_Santamaria"
1998-12-25,3,4.3,18.59,21.9,71,0,15,11.5405555555556,"metdata_Santamaria"
1999-01-25,3,9.3,18.96,22.2,63,0,20.8,11.6575,"metdata_Santamaria"
1999-02-25,3,8.6,18.09,21.6,54,0,24.7,11.8997222222222,"metdata_Santamaria"
1999-03-25,4,6.9,18.36,22.7,63,0,23.8,12.1561111111111,"metdata_Santamaria"
1999-04-25,3,2.7,18.02,21.5,78,55,17.6,12.4322222222222,"metdata_Santamaria"
1999-05-25,3,3.1,18.71,22.6,82,0.9,15.1,12.6372222222222,"metdata_Santamaria"
1999-06-25,4,3.3,17.78,22.9,81,0,19.3,12.7061111111111,"metdata_Santamaria"
1999-07-25,4,3.1,19.44,22.7,82,0,16.8,12.6002777777778,"metdata_Santamaria"
1999-08-25,7,2.8,18.34,21.5,93,5.4,19.2,12.37,"metdata_Santamaria"
1999-09-25,7,2.5,17.68,19.8,96,12.9,12.9,12.0922222222222,"metdata_Santamaria"
1999-10-25,4,5,17,20.6,76,0.1,16.9,11.8261111111111,"metdata_Santamaria"
1999-11-25,2,2.8,15.9,20.4,86,0.1,15.7,11.6102777777778,"metdata_Santamaria"
1999-12-25,4,7.1,17.57,20.9,69,0,20,11.5402777777778,"metdata_Santamaria"
2000-01-25,3,5.5,15.92,21.7,66,0,23.1,11.6558333333333,"metdata_Santamaria"
2000-02-25,3,7.2,16.69,21.4,67,0,25.4,11.8975,"metdata_Santamaria"
2000-03-25,3,5.1,15.49,22.6,56,0,26.1,12.1633333333333,"metdata_Santamaria"
2000-04-25,3,2.6,18.63,22.6,85,1.2,12.8,12.4383333333333,"metdata_Santamaria"
2000-05-25,3,3.6,17.46,21.5,89,9.9,18,12.6408333333333,"metdata_Santamaria"
2000-06-25,3,2.2,16.17,20.8,92,35.7,15.1,12.7052777777778,"metdata_Santamaria"
2000-07-25,3,4.1,20.37,22.7,83,2.2,12.2,12.5961111111111,"metdata_Santamaria"
2000-08-25,2,2.4,19.27,22.5,85,0,16.7,12.3636111111111,"metdata_Santamaria"
2000-09-25,7,1.7,18.07,20,98,3.8,8.8,12.0852777777778,"metdata_Santamaria"
2000-10-25,3,2.4,17.06,21.5,88,2,16.4,11.82,"metdata_Santamaria"
2000-11-25,6,2.4,15.83,21.9,86,0,21.2,11.6066666666667,"metdata_Santamaria"
2000-12-25,3,7.2,20.33,22.9,75,0.2,16.1,11.5411111111111,"metdata_Santamaria"
2001-01-25,3,6.6,18.13,21.3,72,0,18.1,11.6605555555556,"metdata_Santamaria"
2001-02-25,4,5.5,14.39,21.6,62,0,19.3,11.9038888888889,"metdata_Santamaria"
2001-03-25,3,4.7,17.2,23,71,0,21.9,12.1605555555556,"metdata_Santamaria"
2001-04-25,3,6.4,19.97,24.4,57,0,26.5,12.4363888888889,"metdata_Santamaria"
2001-05-25,3,2.7,18.8,23,80,0.9,18.9,12.6394444444444,"metdata_Santamaria"
2001-06-25,3,5.7,20.59,24.3,69,0.1,21.1,12.7055555555556,"metdata_Santamaria"
2001-07-25,2,2.8,17.81,21.7,81,15.1,17.2,12.5977777777778,"metdata_Santamaria"
2001-08-25,2,3.5,19.67,23.2,79,11.4,10.7,12.3655555555556,"metdata_Santamaria"
2001-09-25,6,2.3,18.28,21.8,86,2,19.2,12.0875,"metdata_Santamaria"
2001-10-25,6,2.7,18.18,22.7,85,0,19,11.8222222222222,"metdata_Santamaria"
2001-11-25,3,3.5,18.38,22.4,77,6.6,7.9,11.6077777777778,"metdata_Santamaria"
2001-12-25,2,3.3,18.14,22.4,84,1.1,12.7,11.5408333333333,"metdata_Santamaria"
2002-01-25,3,6,20.31,23.9,68,0,20.3,11.6586111111111,"metdata_Santamaria"
2002-02-25,3,7.1,19.87,24.1,62,0,25.6,11.9016666666667,"metdata_Santamaria"
2002-03-25,3,6.1,21.27,25.8,59,0,26.2,12.1583333333333,"metdata_Santamaria"
2002-04-25,3,7.6,21.77,24.8,55,0,21.8,12.4338888888889,"metdata_Santamaria"
2002-05-25,6,2.8,20.14,22.8,86,20,20.4,12.6383333333333,"metdata_Santamaria"
2002-06-25,2,3.3,19.51,23.9,79,0,17.3,12.7058333333333,"metdata_Santamaria"
2002-07-25,3,4.6,20.84,24.6,65,0,20.7,12.5991666666667,"metdata_Santamaria"
2002-08-25,2,2.4,17.14,22,83,13.9,15.3,12.3680555555556,"metdata_Santamaria"
2002-09-25,3,3,18.78,22.7,83,28.4,17.5,12.09,"metdata_Santamaria"
2002-10-25,6,2.5,17.44,22.1,82,0,16.7,11.8241666666667,"metdata_Santamaria"
2002-11-25,3,6.8,20.91,24.8,61,0,22.2,11.6091666666667,"metdata_Santamaria"
2002-12-25,3,5.8,18.74,23.4,69,0,21.1,11.5405555555556,"metdata_Santamaria"
2003-01-25,3,8.6,19.07,22.6,66,0,22.9,11.6572222222222,"metdata_Santamaria"
2003-02-25,3,5.2,19.44,24.5,60,0,24.5,11.8994444444444,"metdata_Santamaria"
2003-03-25,3,3.4,NA,23,62,0,17.9,12.1558333333333,"metdata_Santamaria"
2003-04-25,7,2.4,18.8,22.8,85,0,20.3,12.4319444444444,"metdata_Santamaria"
2003-05-25,7,2,18.34,22,86,23.3,16.3,12.6369444444444,"metdata_Santamaria"
2003-06-25,3,2.8,19.2,23.8,77,0.1,21,12.7058333333333,"metdata_Santamaria"
2003-07-25,7,2.2,18.8,22.4,85,0.8,17.3,12.6008333333333,"metdata_Santamaria"
2003-08-25,2,2.7,19.34,22.7,81,0,17,12.3702777777778,"metdata_Santamaria"
2003-09-25,6,2.1,18.3,22,86,0.3,18.5,12.0922222222222,"metdata_Santamaria"
2003-10-25,7,2.3,19.3,21.9,87,1.8,12,11.8266666666667,"metdata_Santamaria"
2003-11-25,2,3.2,18,22.5,82,8.5,17.3,11.6102777777778,"metdata_Santamaria"
2003-12-25,3,5.6,21.24,23.2,71,0,12.8,11.5402777777778,"metdata_Santamaria"
2004-01-25,3,3.6,16.71,22,62,0,18.7,11.6555555555556,"metdata_Santamaria"
2004-02-25,7,2.7,16.77,23.2,69,0,23.3,11.8972222222222,"metdata_Santamaria"
2004-03-25,3,8.7,20.21,24.2,52,0,25.2,12.1627777777778,"metdata_Santamaria"
2004-04-25,2,2.9,16.51,21.8,74,13.4,17.5,12.4380555555556,"metdata_Santamaria"
2004-05-25,2,2.5,18.37,22.5,82,27.7,14.5,12.6405555555556,"metdata_Santamaria"
2004-06-25,3,3.7,19.74,23.6,75,0,18.9,12.7052777777778,"metdata_Santamaria"
2004-07-25,3,2.6,18.47,22.3,80,0.1,15.7,12.5963888888889,"metdata_Santamaria"
2004-08-25,2,2.7,19.37,21.5,86,2.9,12.2,12.3638888888889,"metdata_Santamaria"
2004-09-25,7,2,19.23,22.3,87,0,17.9,12.0855555555556,"metdata_Santamaria"
2004-10-25,3,2.5,16.97,21.4,83,0,17,11.8202777777778,"metdata_Santamaria"
2004-11-25,3,3.2,18.27,23,80,0.1,17.6,11.6069444444444,"metdata_Santamaria"
2004-12-25,3,3.8,17.37,22.6,72,0,21,11.5408333333333,"metdata_Santamaria"
2005-01-25,3,8.6,16.86,20.4,64,0,22.5,11.6602777777778,"metdata_Santamaria"
2005-02-25,3,3.2,17.96,23.2,69,6.7,19.3,11.9036111111111,"metdata_Santamaria"
2005-03-25,3,4,18.87,24.4,68,0,23.6,12.1602777777778,"metdata_Santamaria"
2005-04-25,6,3.5,15.9,23.1,67,0,24.7,12.4358333333333,"metdata_Santamaria"
2005-05-25,6,2.3,19.37,22.7,87,0,18.1,12.6394444444444,"metdata_Santamaria"
2005-06-25,2,2.1,17.24,21.3,88,39.8,15.4,12.7055555555556,"metdata_Santamaria"
2005-07-25,3,3.3,19.94,23.4,80,1.8,18.1,12.5977777777778,"metdata_Santamaria"
